2017-11-27,19:55:00,174.42500
2017-11-27,20:00:00,174.41000
2017-11-27,20:05:00,174.26000
2017-11-27,20:10:00,174.21000
2017-11-27,20:15:00,174.07000
2017-11-27,20:20:00,174.18630
2017-11-27,20:25:00,174.09000
2017-11-27,20:30:00,174.11000
2017-11-27,20:35:00,174.12000
2017-11-27,20:40:00,174.16500
2017-11-27,20:45:00,174.12000
2017-11-27,20:50:00,174.24000
2017-11-27,20:55:00,174.20000
2017-11-27,21:00:00,174.28330
2017-11-27,21:05:00,174.24580
2017-11-27,21:10:00,174.14410
2017-11-27,21:15:00,174.12000
2017-11-27,21:20:00,174.02990
2017-11-27,21:25:00,174.07000
2017-11-27,21:30:00,174.06000
2017-11-27,21:35:00,174.07000
2017-11-27,21:40:00,174.07640
2017-11-27,21:45:00,174.09000
2017-11-27,21:50:00,174.17000
2017-11-27,21:55:00,174.03000
2017-11-27,22:00:00,174.09000
2017-11-28,15:35:00,174.59000
2017-11-28,15:40:00,174.34720
2017-11-28,15:45:00,174.73000
2017-11-28,15:50:00,174.10000
2017-11-28,15:55:00,174.03000
2017-11-28,16:00:00,173.89000
2017-11-28,16:05:00,173.79420
2017-11-28,16:10:00,173.93000
2017-11-28,16:15:00,173.90000
2017-11-28,16:20:00,173.82550
2017-11-28,16:25:00,173.89000
2017-11-28,16:30:00,173.89000
2017-11-28,16:35:00,174.06000
2017-11-28,16:40:00,174.07000
2017-11-28,16:45:00,173.86000
2017-11-28,16:50:00,173.72500
2017-11-28,16:55:00,173.52470
2017-11-28,17:00:00,173.31000
2017-11-28,17:05:00,173.18000
2017-11-28,17:10:00,173.39000
2017-11-28,17:15:00,173.25000
2017-11-28,17:20:00,173.12000
2017-11-28,17:25:00,172.97000
2017-11-28,17:30:00,172.96000
2017-11-28,17:35:00,172.84690
2017-11-28,17:40:00,173.15600
2017-11-28,17:45:00,173.09000
2017-11-28,17:50:00,173.10100
2017-11-28,17:55:00,173.05990
2017-11-28,18:00:00,172.97500
2017-11-28,18:05:00,172.97450
2017-11-28,18:10:00,172.74580
2017-11-28,18:15:00,172.67950
2017-11-28,18:20:00,172.73000
2017-11-28,18:25:00,172.92520
2017-11-28,18:30:00,173.05000
2017-11-28,18:35:00,173.30000
2017-11-28,18:40:00,173.14000
2017-11-28,18:45:00,173.05000
2017-11-28,18:50:00,172.86000
2017-11-28,18:55:00,172.88000
2017-11-28,19:00:00,172.88000
2017-11-28,19:05:00,173.10000
2017-11-28,19:10:00,173.15000
2017-11-28,19:15:00,173.07000
2017-11-28,19:20:00,172.94010
2017-11-28,19:25:00,172.86000
2017-11-28,19:30:00,172.90770
2017-11-28,19:35:00,172.99000
2017-11-28,19:40:00,172.85000
2017-11-28,19:45:00,172.84000
2017-11-28,19:50:00,172.69000
2017-11-28,19:55:00,172.49000
2017-11-28,20:00:00,172.46340
2017-11-28,20:05:00,172.15000
2017-11-28,20:10:00,172.47000
2017-11-28,20:15:00,172.52000
2017-11-28,20:20:00,172.67530
2017-11-28,20:25:00,172.72400
2017-11-28,20:30:00,172.78000
2017-11-28,20:35:00,172.85500
2017-11-28,20:40:00,172.88000
2017-11-28,20:45:00,172.96000
2017-11-28,20:50:00,172.94000
2017-11-28,20:55:00,172.97000
2017-11-28,21:00:00,172.84040
2017-11-28,21:05:00,172.82000
2017-11-28,21:10:00,172.94990
2017-11-28,21:15:00,173.11950
2017-11-28,21:20:00,173.13260
2017-11-28,21:25:00,173.15000
2017-11-28,21:30:00,172.91000
2017-11-28,21:35:00,172.92000
2017-11-28,21:40:00,172.82560
2017-11-28,21:45:00,172.91340
2017-11-28,21:50:00,172.80480
2017-11-28,21:55:00,172.94990
2017-11-28,22:00:00,173.07000
2017-11-29,15:35:00,172.40010
2017-11-29,15:40:00,172.10000
2017-11-29,15:45:00,172.62000
2017-11-29,15:50:00,172.05000
2017-11-29,15:55:00,172.09000
2017-11-29,16:00:00,171.80200
2017-11-29,16:05:00,171.21000
2017-11-29,16:10:00,171.33440
2017-11-29,16:15:00,170.95000
2017-11-29,16:20:00,169.46000
2017-11-29,16:25:00,169.31000
2017-11-29,16:30:00,169.94000
2017-11-29,16:35:00,169.74000
2017-11-29,16:40:00,170.04000
2017-11-29,16:45:00,169.91000
2017-11-29,16:50:00,169.71000
2017-11-29,16:55:00,169.27500
2017-11-29,17:00:00,168.80000
